country,country_code,continent,population,indicator,weekly_count,year_week,rate_14_day,cumulative_count,source
Andorra,AND,Europe,76177,Decessi per milione di abitanti in 14 giorni,0,2020-39,0,53,"Epidemic intelligence, national weekly data"
Andorra,AND,Europe,76177,Decessi per milione di abitanti in 14 giorni,0,2020-40,0,53,"Epidemic intelligence, national weekly data"
Andorra,AND,Europe,76177,Decessi per milione di abitanti in 14 giorni,2,2020-41,26.25464379,55,"Epidemic intelligence, national weekly data"
Andorra,AND,Europe,76177,Decessi per milione di abitanti in 14 giorni,4,2020-42,78.76393137,59,"Epidemic intelligence, national weekly data"
Andorra,AND,Europe,76177,Decessi per milione di abitanti in 14 giorni,10,2020-43,183.7825065,69,"Epidemic intelligence, national weekly data"
Andorra,AND,Europe,76177,Decessi per milione di abitanti in 14 giorni,6,2020-44,210.0371503,75,"Epidemic intelligence, national weekly data"
Andorra,AND,Europe,76177,Decessi per milione di abitanti in 14 giorni,0,2020-45,78.76393137,75,"Epidemic intelligence, national weekly data"
Andorra,AND,Europe,76177,Decessi per milione di abitanti in 14 giorni,1,2020-46,13.1273219,76,"Epidemic intelligence, national weekly data"
Andorra,AND,Europe,76177,Decessi per milione di abitanti in 14 giorni,0,2020-47,13.1273219,76,"Epidemic intelligence, national weekly data"
Andorra,AND,Europe,76177,Decessi per milione di abitanti in 14 giorni,0,2020-48,0,76,"Epidemic intelligence, national weekly data"
Andorra,AND,Europe,76177,Decessi per milione di abitanti in 14 giorni,2,2020-49,26.25464379,78,"Epidemic intelligence, national weekly data"
Andorra,AND,Europe,76177,Decessi per milione di abitanti in 14 giorni,1,2020-50,39.38196569,79,"Epidemic intelligence, national weekly data"
Andorra,AND,Europe,76177,Decessi per milione di abitanti in 14 giorni,2,2020-51,39.38196569,81,"Epidemic intelligence, national weekly data"
Andorra,AND,Europe,76177,Decessi per milione di abitanti in 14 giorni,1,2020-52,39.38196569,82,"Epidemic intelligence, national weekly data"
Andorra,AND,Europe,76177,Decessi per milione di abitanti in 14 giorni,2,2020-53,39.38196569,84,"Epidemic intelligence, national weekly data"
Andorra,AND,Europe,76177,Decessi per milione di abitanti in 14 giorni,2,2021-01,52.50928758,86,"Epidemic intelligence, national weekly data"
Andorra,AND,Europe,76177,Decessi per milione di abitanti in 14 giorni,5,2021-02,91.89125327,91,"Epidemic intelligence, national weekly data"
Andorra,AND,Europe,76177,Decessi per milione di abitanti in 14 giorni,5,2021-03,131.273219,96,"Epidemic intelligence, national weekly data"
Andorra,AND,Europe,76177,Decessi per milione di abitanti in 14 giorni,5,2021-04,131.273219,101,"Epidemic intelligence, national weekly data"
Andorra,AND,Europe,76177,Decessi per milione di abitanti in 14 giorni,5,2021-05,131.273219,106,"Epidemic intelligence, national weekly data"
Andorra,AND,Europe,76177,Decessi per milione di abitanti in 14 giorni,1,2021-06,78.76393137,107,"Epidemic intelligence, national weekly data"
Andorra,AND,Europe,76177,Decessi per milione di abitanti in 14 giorni,0,2021-07,13.1273219,107,"Epidemic intelligence, national weekly data"
Andorra,AND,Europe,76177,Decessi per milione di abitanti in 14 giorni,3,2021-08,39.38196569,110,"Epidemic intelligence, national weekly data"
Andorra,AND,Europe,76177,Decessi per milione di abitanti in 14 giorni,2,2021-09,65.63660948,112,"Epidemic intelligence, national weekly data"
Andorra,AND,Europe,76177,Decessi per milione di abitanti in 14 giorni,1,2021-10,39.38196569,113,"Epidemic intelligence, national weekly data"
Andorra,AND,Europe,76177,Decessi per milione di abitanti in 14 giorni,0,2021-11,13.1273219,113,"Epidemic intelligence, national weekly data"
Andorra,AND,Europe,76177,Decessi per milione di abitanti in 14 giorni,2,2021-12,26.25464379,115,"Epidemic intelligence, national weekly data"
Andorra,AND,Europe,76177,Decessi per milione di abitanti in 14 giorni,2,2021-13,52.50928758,117,"Epidemic intelligence, national weekly data"
Andorra,AND,Europe,76177,Decessi per milione di abitanti in 14 giorni,4,2021-14,78.76393137,121,"Epidemic intelligence, national weekly data"
Armenia,ARM,Europe,2963234,Casi per 100.000 abitanti in 14 giorni,0,2020-01,,0,"Epidemic intelligence, national weekly data"
Armenia,ARM,Europe,2963234,Casi per 100.000 abitanti in 14 giorni,0,2020-02,0,0,"Epidemic intelligence, national weekly data"
Armenia,ARM,Europe,2963234,Casi per 100.000 abitanti in 14 giorni,0,2020-03,0,0,"Epidemic intelligence, national weekly data"
Armenia,ARM,Europe,2963234,Casi per 100.000 abitanti in 14 giorni,0,2020-04,0,0,"Epidemic intelligence, national weekly data"
Armenia,ARM,Europe,2963234,Casi per 100.000 abitanti in 14 giorni,0,2020-05,0,0,"Epidemic intelligence, national weekly data"
Armenia,ARM,Europe,2963234,Casi per 100.000 abitanti in 14 giorni,0,2020-06,0,0,"Epidemic intelligence, national weekly data"
Armenia,ARM,Europe,2963234,Casi per 100.000 abitanti in 14 giorni,0,2020-07,0,0,"Epidemic intelligence, national weekly data"
Armenia,ARM,Europe,2963234,Casi per 100.000 abitanti in 14 giorni,0,2020-08,0,0,"Epidemic intelligence, national weekly data"
Armenia,ARM,Europe,2963234,Casi per 100.000 abitanti in 14 giorni,1,2020-09,0.033746913,1,"Epidemic intelligence, national weekly data"
Armenia,ARM,Europe,2963234,Casi per 100.000 abitanti in 14 giorni,0,2020-10,0.033746913,1,"Epidemic intelligence, national weekly data"
Armenia,ARM,Europe,2963234,Casi per 100.000 abitanti in 14 giorni,27,2020-11,0.911166651,28,"Epidemic intelligence, national weekly data"
Armenia,ARM,Europe,2963234,Casi per 100.000 abitanti in 14 giorni,166,2020-12,6.513154209,194,"Epidemic intelligence, national weekly data"
Armenia,ARM,Europe,2963234,Casi per 100.000 abitanti in 14 giorni,288,2020-13,15.3210985,482,"Epidemic intelligence, national weekly data"
Armenia,ARM,Europe,2963234,Casi per 100.000 abitanti in 14 giorni,351,2020-14,21.56427741,833,"Epidemic intelligence, national weekly data"
Armenia,ARM,Europe,2963234,Casi per 100.000 abitanti in 14 giorni,206,2020-15,18.79703054,1039,"Epidemic intelligence, national weekly data"
Armenia,ARM,Europe,2963234,Casi per 100.000 abitanti in 14 giorni,300,2020-16,17.07593798,1339,"Epidemic intelligence, national weekly data"
Armenia,ARM,Europe,2963234,Casi per 100.000 abitanti in 14 giorni,469,2020-17,25.9513761,1808,"Epidemic intelligence, national weekly data"
Armenia,ARM,Europe,2963234,Casi per 100.000 abitanti in 14 giorni,699,2020-18,39.41639439,2507,"Epidemic intelligence, national weekly data"
Armenia,ARM,Europe,2963234,Casi per 100.000 abitanti in 14 giorni,885,2020-19,53.45511019,3392,"Epidemic intelligence, national weekly data"
Armenia,ARM,Europe,2963234,Casi per 100.000 abitanti in 14 giorni,1431,2020-20,78.15785051,4823,"Epidemic intelligence, national weekly data"
Armenia,ARM,Europe,2963234,Casi per 100.000 abitanti in 14 giorni,2290,2020-21,125.5722633,7113,"Epidemic intelligence, national weekly data"
Armenia,ARM,Europe,2963234,Casi per 100.000 abitanti in 14 giorni,2379,2020-22,157.5643368,9492,"Epidemic intelligence, national weekly data"
Armenia,ARM,Europe,2963234,Casi per 100.000 abitanti in 14 giorni,3833,2020-23,209.6358236,13325,"Epidemic intelligence, national weekly data"
Armenia,ARM,Europe,2963234,Casi per 100.000 abitanti in 14 giorni,3739,2020-24,255.5316252,17064,"Epidemic intelligence, national weekly data"
Armenia,ARM,Europe,2963234,Casi per 100.000 abitanti in 14 giorni,3524,2020-25,245.1038291,20588,"Epidemic intelligence, national weekly data"
Armenia,ARM,Europe,2963234,Casi per 100.000 abitanti in 14 giorni,4539,2020-26,272.1013595,25127,"Epidemic intelligence, national weekly data"
Armenia,ARM,Europe,2963234,Casi per 100.000 abitanti in 14 giorni,3809,2020-27,281.7192297,28936,"Epidemic intelligence, national weekly data"
Armenia,ARM,Europe,2963234,Casi per 100.000 abitanti in 14 giorni,3215,2020-28,237.0383169,32151,"Epidemic intelligence, national weekly data"
Armenia,ARM,Europe,2963234,Casi per 100.000 abitanti in 14 giorni,2830,2020-29,204.0000891,34981,"Epidemic intelligence, national weekly data"
Armenia,ARM,Europe,2963234,Casi per 100.000 abitanti in 14 giorni,2409,2020-30,176.8000772,37390,"Epidemic intelligence, national weekly data"
Armenia,ARM,Europe,2963234,Casi per 100.000 abitanti in 14 giorni,1712,2020-31,139.0710285,39102,"Epidemic intelligence, national weekly data"
Armenia,ARM,Europe,2963234,Casi per 100.000 abitanti in 14 giorni,1308,2020-32,101.9156773,40410,"Epidemic intelligence, national weekly data"
Armenia,ARM,Europe,2963234,Casi per 100.000 abitanti in 14 giorni,1253,2020-33,86.4258442,41663,"Epidemic intelligence, national weekly data"
Armenia,ARM,Europe,2963234,Casi per 100.000 abitanti in 14 giorni,1129,2020-34,80.38514677,42792,"Epidemic intelligence, national weekly data"
Armenia,ARM,Europe,2963234,Casi per 100.000 abitanti in 14 giorni,958,2020-35,70.42980743,43750,"Epidemic intelligence, national weekly data"
Armenia,ARM,Europe,2963234,Casi per 100.000 abitanti in 14 giorni,1033,2020-36,67.19010379,44783,"Epidemic intelligence, national weekly data"
Armenia,ARM,Europe,2963234,Casi per 100.000 abitanti in 14 giorni,1079,2020-37,71.27348026,45862,"Epidemic intelligence, national weekly data"
Armenia,ARM,Europe,2963234,Casi per 100.000 abitanti in 14 giorni,1569,2020-38,89.36182563,47431,"Epidemic intelligence, national weekly data"
Armenia,ARM,Europe,2963234,Casi per 100.000 abitanti in 14 giorni,1969,2020-39,119.3965782,49400,"Epidemic intelligence, national weekly data"
Armenia,ARM,Europe,2963234,Casi per 100.000 abitanti in 14 giorni,3096,2020-40,170.9281144,52496,"Epidemic intelligence, national weekly data"
Armenia,ARM,Europe,2963234,Casi per 100.000 abitanti in 14 giorni,3955,2020-41,237.9494836,56451,"Epidemic intelligence, national weekly data"
Armenia,ARM,Europe,2963234,Casi per 100.000 abitanti in 14 giorni,8243,2020-42,411.6448448,64694,"Epidemic intelligence, national weekly data"
Armenia,ARM,Europe,2963234,Casi per 100.000 abitanti in 14 giorni,14116,2020-43,754.5472278,78810,"Epidemic intelligence, national weekly data"
Armenia,ARM,Europe,2963234,Casi per 100.000 abitanti in 14 giorni,14638,2020-44,970.3587364,93448,"Epidemic intelligence, national weekly data"
Armenia,ARM,Europe,2963234,Casi per 100.000 abitanti in 14 giorni,14018,2020-45,967.051539,107466,"Epidemic intelligence, national weekly data"
Armenia,ARM,Europe,2963234,Casi per 100.000 abitanti in 14 giorni,10420,2020-46,824.7070599,117886,"Epidemic intelligence, national weekly data"
Armenia,ARM,Europe,2963234,Casi per 100.000 abitanti in 14 giorni,8823,2020-47,649.3918469,126709,"Epidemic intelligence, national weekly data"
Armenia,ARM,Europe,2963234,Casi per 100.000 abitanti in 14 giorni,8415,2020-48,581.7292863,135124,"Epidemic intelligence, national weekly data"
Armenia,ARM,Europe,2963234,Casi per 100.000 abitanti in 14 giorni,7220,2020-49,527.6329848,142344,"Epidemic intelligence, national weekly data"
Armenia,ARM,Europe,2963234,Casi per 100.000 abitanti in 14 giorni,6338,2020-50,457.5406465,148682,"Epidemic intelligence, national weekly data"
Armenia,ARM,Europe,2963234,Casi per 100.000 abitanti in 14 giorni,5383,2020-51,395.5475673,154065,"Epidemic intelligence, national weekly data"
Armenia,ARM,Europe,2963234,Casi per 100.000 abitanti in 14 giorni,3883,2020-52,312.6988959,157948,"Epidemic intelligence, national weekly data"
Armenia,ARM,Europe,2963234,Casi per 100.000 abitanti in 14 giorni,2272,2020-53,207.7122495,160220,"Epidemic intelligence, national weekly data"
Armenia,ARM,Europe,2963234,Casi per 100.000 abitanti in 14 giorni,2068,2021-01,146.4616024,162288,"Epidemic intelligence, national weekly data"
Armenia,ARM,Europe,2963234,Casi per 100.000 abitanti in 14 giorni,2388,2021-02,150.3762443,164676,"Epidemic intelligence, national weekly data"
Armenia,ARM,Europe,2963234,Casi per 100.000 abitanti in 14 giorni,1418,2021-03,128.4407509,166094,"Epidemic intelligence, national weekly data"
Armenia,ARM,Europe,2963234,Casi per 100.000 abitanti in 14 giorni,994,2021-04,81.39755416,167088,"Epidemic intelligence, national weekly data"
Armenia,ARM,Europe,2963234,Casi per 100.000 abitanti in 14 giorni,1089,2021-05,70.29481978,168177,"Epidemic intelligence, national weekly data"
Armenia,ARM,Europe,2963234,Casi per 100.000 abitanti in 14 giorni,1078,2021-06,73.12956047,169255,"Epidemic intelligence, national weekly data"
Armenia,ARM,Europe,2963234,Casi per 100.000 abitanti in 14 giorni,1147,2021-07,75.08688143,170402,"Epidemic intelligence, national weekly data"
Armenia,ARM,Europe,2963234,Casi per 100.000 abitanti in 14 giorni,1814,2021-08,99.9246094,172216,"Epidemic intelligence, national weekly data"
Armenia,ARM,Europe,2963234,Casi per 100.000 abitanti in 14 giorni,2800,2021-09,155.7082566,175016,"Epidemic intelligence, national weekly data"
Armenia,ARM,Europe,2963234,Casi per 100.000 abitanti in 14 giorni,3686,2021-10,218.8824777,178702,"Epidemic intelligence, national weekly data"
Armenia,ARM,Europe,2963234,Casi per 100.000 abitanti in 14 giorni,5517,2021-11,310.5728403,184219,"Epidemic intelligence, national weekly data"
Armenia,ARM,Europe,2963234,Casi per 100.000 abitanti in 14 giorni,6522,2021-12,406.2790856,190741,"Epidemic intelligence, national weekly data"
Armenia,ARM,Europe,2963234,Casi per 100.000 abitanti in 14 giorni,6372,2021-13,435.1326962,197113,"Epidemic intelligence, national weekly data"
Armenia,ARM,Europe,2963234,Casi per 100.000 abitanti in 14 giorni,6214,2021-14,424.738647,203327,"Epidemic intelligence, national weekly data"
Armenia,ARM,Europe,2963234,Decessi per milione di abitanti in 14 giorni,0,2020-01,,0,"Epidemic intelligence, national weekly data"
Armenia,ARM,Europe,2963234,Decessi per milione di abitanti in 14 giorni,0,2020-02,0,0,"Epidemic intelligence, national weekly data"
Armenia,ARM,Europe,2963234,Decessi per milione di abitanti in 14 giorni,0,2020-03,0,0,"Epidemic intelligence, national weekly data"
Armenia,ARM,Europe,2963234,Decessi per milione di abitanti in 14 giorni,0,2020-04,0,0,"Epidemic intelligence, national weekly data"
Armenia,ARM,Europe,2963234,Decessi per milione di abitanti in 14 giorni,0,2020-05,0,0,"Epidemic intelligence, national weekly data"
Armenia,ARM,Europe,2963234,Decessi per milione di abitanti in 14 giorni,0,2020-06,0,0,"Epidemic intelligence, national weekly data"
Armenia,ARM,Europe,2963234,Decessi per milione di abitanti in 14 giorni,0,2020-07,0,0,"Epidemic intelligence, national weekly data"
Armenia,ARM,Europe,2963234,Decessi per milione di abitanti in 14 giorni,0,2020-08,0,0,"Epidemic intelligence, national weekly data"
Armenia,ARM,Europe,2963234,Decessi per milione di abitanti in 14 giorni,0,2020-09,0,0,"Epidemic intelligence, national weekly data"
Armenia,ARM,Europe,2963234,Decessi per milione di abitanti in 14 giorni,0,2020-10,0,0,"Epidemic intelligence, national weekly data"
Armenia,ARM,Europe,2963234,Decessi per milione di abitanti in 14 giorni,0,2020-11,0,0,"Epidemic intelligence, national weekly data"
Armenia,ARM,Europe,2963234,Decessi per milione di abitanti in 14 giorni,0,2020-12,0,0,"Epidemic intelligence, national weekly data"
Armenia,ARM,Europe,2963234,Decessi per milione di abitanti in 14 giorni,3,2020-13,1.01240739,3,"Epidemic intelligence, national weekly data"
Armenia,ARM,Europe,2963234,Decessi per milione di abitanti in 14 giorni,5,2020-14,2.69975304,8,"Epidemic intelligence, national weekly data"
Armenia,ARM,Europe,2963234,Decessi per milione di abitanti in 14 giorni,6,2020-15,3.71216043,14,"Epidemic intelligence, national weekly data"
Armenia,ARM,Europe,2963234,Decessi per milione di abitanti in 14 giorni,8,2020-16,4.72456782,22,"Epidemic intelligence, national weekly data"
Armenia,ARM,Europe,2963234,Decessi per milione di abitanti in 14 giorni,7,2020-17,5.06203695,29,"Epidemic intelligence, national weekly data"
Armenia,ARM,Europe,2963234,Decessi per milione di abitanti in 14 giorni,10,2020-18,5.73697521,39,"Epidemic intelligence, national weekly data"
Armenia,ARM,Europe,2963234,Decessi per milione di abitanti in 14 giorni,7,2020-19,5.73697521,46,"Epidemic intelligence, national weekly data"
Armenia,ARM,Europe,2963234,Decessi per milione di abitanti in 14 giorni,15,2020-20,7.42432086,61,"Epidemic intelligence, national weekly data"
Armenia,ARM,Europe,2963234,Decessi per milione di abitanti in 14 giorni,26,2020-21,13.83623433,87,"Epidemic intelligence, national weekly data"
Armenia,ARM,Europe,2963234,Decessi per milione di abitanti in 14 giorni,52,2020-22,26.32259214,139,"Epidemic intelligence, national weekly data"
