Data,CASI,VARIAZIONI,1,2,3,4,5,Regione
4-gen,281,26.4,0,100,0,0,0,Emilia-Romagna
5-gen,295,36.3,100,0,0,0,0,Emilia-Romagna
6-gen,298,33.7,100,0,0,0,0,Emilia-Romagna
7-gen,301,29.2,0,0,100,0,0,Emilia-Romagna
8-gen,287,17.8,0,0,100,0,0,Emilia-Romagna
9-gen,282,12.6,0,100,0,0,0,Emilia-Romagna
10-gen,290,10.7,0,100,0,0,0,Emilia-Romagna
11-gen,298,5.9,0,100,0,0,0,Emilia-Romagna
12-gen,299,1.5,0,100,0,0,0,Emilia-Romagna
13-gen,290,-2.7,0,100,0,0,0,Emilia-Romagna
14-gen,274,-8.8,0,100,0,0,0,Emilia-Romagna
15-gen,269,-6.3,0,100,0,0,0,Emilia-Romagna
16-gen,267,-5.4,0,100,0,0,0,Emilia-Romagna
17-gen,250,-14,0,100,0,0,0,Emilia-Romagna
18-gen,232,-22.2,0,100,0,0,0,Emilia-Romagna
19-gen,220,-26.6,0,100,0,0,0,Emilia-Romagna
20-gen,218,-25,0,100,0,0,0,Emilia-Romagna
21-gen,214,-22.2,0,100,0,0,0,Emilia-Romagna
22-gen,204,-24.4,0,100,0,0,0,Emilia-Romagna
23-gen,195,-26.7,0,100,0,0,0,Emilia-Romagna
24-gen,190,-23.8,0,100,0,0,0,Emilia-Romagna
25-gen,190,-18,0,100,0,0,0,Emilia-Romagna
26-gen,189,-14,0,100,0,0,0,Emilia-Romagna
27-gen,185,-15,0,100,0,0,0,Emilia-Romagna
28-gen,184,-14,0,100,0,0,0,Emilia-Romagna
29-gen,183,-10,0,100,0,0,0,Emilia-Romagna
30-gen,183,-6.3,0,100,0,0,0,Emilia-Romagna
31-gen,185,-2.9,0,100,0,0,0,Emilia-Romagna
1-feb,182,-4.2,0,0,100,0,0,Emilia-Romagna
2-feb,180,-5,0,0,100,0,0,Emilia-Romagna
3-feb,183,-1.3,0,0,100,0,0,Emilia-Romagna
4-feb,181,-1.4,0,0,100,0,0,Emilia-Romagna
5-feb,182,-0.5,0,0,100,0,0,Emilia-Romagna
6-feb,184,0.4,0,0,100,0,0,Emilia-Romagna
7-feb,186,0.8,0,0,100,0,0,Emilia-Romagna
8-feb,191,4.8,0,0,100,0,0,Emilia-Romagna
9-feb,193,7.4,0,0,100,0,0,Emilia-Romagna
10-feb,190,4.1,0,0,100,0,0,Emilia-Romagna
11-feb,193,6.8,0,0,100,0,0,Emilia-Romagna
12-feb,197,8.3,0,0,100,0,0,Emilia-Romagna
13-feb,199,8.5,0,0,100,0,0,Emilia-Romagna
14-feb,198,6.4,0,0,100,0,0,Emilia-Romagna
15-feb,201,5.2,0,0,100,0,0,Emilia-Romagna
16-feb,201,3.9,0,0,100,0,0,Emilia-Romagna
17-feb,203,6.6,0,0,100,0,0,Emilia-Romagna
18-feb,208,7.5,0,0,100,0,0,Emilia-Romagna
19-feb,214,8.5,0,0,100,0,0,Emilia-Romagna
20-feb,219,10,0,0,100,0,0,Emilia-Romagna
21-feb,231,16.7,0,100,0,0,0,Emilia-Romagna
22-feb,241,20.3,0,100,0,0,0,Emilia-Romagna
23-feb,255,27.2,0,100,0,0,0,Emilia-Romagna
24-feb,264,30.2,0,100,0,0,0,Emilia-Romagna
25-feb,276,32.7,0,100,0,0,0,Emilia-Romagna
26-feb,293,36.8,0,100,0,0,0,Emilia-Romagna
27-feb,311,41.7,0,100,0,0,0,Emilia-Romagna
28-feb,328,41.9,0,100,0,0,0,Emilia-Romagna
1-mar,345,42.8,0,100,0,0,0,Emilia-Romagna
2-mar,355,38.9,0,100,0,0,0,Emilia-Romagna
3-mar,378,43,0,100,0,0,0,Emilia-Romagna
4-mar,387,40.5,0,100,0,0,0,Emilia-Romagna
5-mar,403,37.5,0,100,0,0,0,Emilia-Romagna
6-mar,418,34.5,0,100,0,0,0,Emilia-Romagna
7-mar,428,30.5,0,100,0,0,0,Emilia-Romagna
8-mar,437,26.6,100,0,0,0,0,Emilia-Romagna
9-mar,446,25.7,100,0,0,0,0,Emilia-Romagna
10-mar,439,16.2,100,0,0,0,0,Emilia-Romagna
11-mar,445,14.9,100,0,0,0,0,Emilia-Romagna
12-mar,450,11.7,100,0,0,0,0,Emilia-Romagna
13-mar,444,6.1,100,0,0,0,0,Emilia-Romagna
14-mar,443,3.5,100,0,0,0,0,Emilia-Romagna
15-mar,439,0.6,100,0,0,0,0,Emilia-Romagna
16-mar,435,-2.5,100,0,0,0,0,Emilia-Romagna
17-mar,432,-1.6,100,0,0,0,0,Emilia-Romagna
18-mar,425,-4.6,100,0,0,0,0,Emilia-Romagna
19-mar,418,-7.1,100,0,0,0,0,Emilia-Romagna
20-mar,409,-7.7,100,0,0,0,0,Emilia-Romagna
21-mar,397,-10.5,100,0,0,0,0,Emilia-Romagna
22-mar,381,-13.4,100,0,0,0,0,Emilia-Romagna
23-mar,367,-15.5,100,0,0,0,0,Emilia-Romagna
24-mar,361,-16.4,100,0,0,0,0,Emilia-Romagna
25-mar,351,-17.4,100,0,0,0,0,Emilia-Romagna
26-mar,333,-20.4,100,0,0,0,0,Emilia-Romagna
27-mar,327,-20.2,100,0,0,0,0,Emilia-Romagna
28-mar,319,-19.5,100,0,0,0,0,Emilia-Romagna
29-mar,317,-16.7,100,0,0,0,0,Emilia-Romagna
30-mar,309,-15.9,100,0,0,0,0,Emilia-Romagna
31-mar,303,-15.9,100,0,0,0,0,Emilia-Romagna
1-apr,297,-15.1,100,0,0,0,0,Emilia-Romagna
2-apr,285,-14.5,100,0,0,0,0,Emilia-Romagna
3-apr,274,-16.1,100,0,0,0,0,Emilia-Romagna
4-apr,264,-17.2,100,0,0,0,0,Emilia-Romagna
5-apr,253,-20.2,100,0,0,0,0,Emilia-Romagna
6-apr,244,-20.9,100,0,0,0,0,Emilia-Romagna
7-apr,223,-26.3,100,0,0,0,0,Emilia-Romagna
8-apr,207,-30.4,100,0,0,0,0,Emilia-Romagna
9-apr,199,-29.9,100,0,0,0,0,Emilia-Romagna
10-apr,194,-29.4,100,0,0,0,0,Emilia-Romagna
11-apr,181,-31.4,100,0,0,0,0,Emilia-Romagna
12-apr,174,-31.4,0,100,0,0,0,Emilia-Romagna
13-apr,174,-28.8,0,100,0,0,0,Emilia-Romagna
14-apr,180,-19.4,0,100,0,0,0,Emilia-Romagna
15-apr,181,-12.4,0,100,0,0,0,Emilia-Romagna
16-apr,177,-11.4,0,100,0,0,0,Emilia-Romagna
17-apr,167,-13.9,0,100,0,0,0,Emilia-Romagna
18-apr,165,-8.9,0,100,0,0,0,Emilia-Romagna
19-apr,159,-8.3,0,100,0,0,0,Emilia-Romagna
20-apr,158,-9,0,100,0,0,0,Emilia-Romagna
21-apr,156,-13.3,0,100,0,0,0,Emilia-Romagna
22-apr,153,-15.5,0,100,0,0,0,Emilia-Romagna
23-apr,149,-15.5,0,100,0,0,0,Emilia-Romagna
24-apr,147,-11.5,0,100,0,0,0,Emilia-Romagna
25-apr,145,-12.2,0,100,0,0,0,Emilia-Romagna
26-apr,146,-8.1,0,0,100,0,0,Emilia-Romagna
27-apr,146,-7.6,0,0,100,0,0,Emilia-Romagna
28-apr,143,-8.1,0,0,100,0,0,Emilia-Romagna
29-apr,143,-6.8,0,0,100,0,0,Emilia-Romagna
30-apr,145,-2.9,0,0,100,0,0,Emilia-Romagna
1-mag,144,-2.3,0,0,100,0,0,Emilia-Romagna
2-mag,143,-1.5,0,0,100,0,0,Emilia-Romagna
3-mag,136,-6.8,0,0,100,0,0,Emilia-Romagna
4-mag,131,-10.3,0,0,100,0,0,Emilia-Romagna
5-mag,129,-9.9,0,0,100,0,0,Emilia-Romagna
6-mag,126,-12,0,0,100,0,0,Emilia-Romagna
7-mag,118,-18.7,0,0,100,0,0,Emilia-Romagna
8-mag,117,-19.1,0,0,100,0,0,Emilia-Romagna
9-mag,110,-23.2,0,0,100,0,0,Emilia-Romagna
10-mag,106,-22.4,0,0,100,0,0,Emilia-Romagna
11-mag,105,-19.7,0,0,100,0,0,Emilia-Romagna
12-mag,104,-19.3,0,0,100,0,0,Emilia-Romagna
13-mag,100,-20.7,0,0,100,0,0,Emilia-Romagna
14-mag,92,-21.8,0,0,100,0,0,Emilia-Romagna
15-mag,85,-27.5,0,0,100,0,0,Emilia-Romagna
16-mag,80,-27,0,0,100,0,0,Emilia-Romagna
17-mag,77,-27.1,0,0,100,0,0,Emilia-Romagna
18-mag,74,-29.3,0,0,100,0,0,Emilia-Romagna
19-mag,70,-32.6,0,0,100,0,0,Emilia-Romagna
20-mag,67,-32.9,0,0,100,0,0,Emilia-Romagna
21-mag,63.8,-30.9,0,0,100,0,0,Emilia-Romagna
22-mag,59.6,-29.5,0,0,100,0,0,Emilia-Romagna
23-mag,56.1,-29.9,0,0,100,0,0,Emilia-Romagna
24-mag,55.5,-28.1,0,0,100,0,0,Emilia-Romagna
25-mag,51.8,-30.4,0,0,100,0,0,Emilia-Romagna
26-mag,49.4,-29.7,0,0,100,0,0,Emilia-Romagna
27-mag,44.9,-32.8,0,0,100,0,0,Emilia-Romagna
28-mag,41.5,-35,0,0,100,0,0,Emilia-Romagna
29-mag,38.9,-34.7,0,0,100,0,0,Emilia-Romagna
30-mag,36.4,-35.1,0,0,100,0,0,Emilia-Romagna
31-mag,33.7,-39.4,0,0,100,0,0,Emilia-Romagna
1-giu,32.5,-37.3,0,0,100,0,0,Emilia-Romagna
2-giu,30.8,-37.6,0,0,100,0,0,Emilia-Romagna
3-giu,30.1,-32.9,0,0,100,0,0,Emilia-Romagna
4-giu,27.8,-33,0,0,100,0,0,Emilia-Romagna
5-giu,25.8,-33.8,0,0,100,0,0,Emilia-Romagna
6-giu,25.4,-30.4,0,0,100,0,0,Emilia-Romagna
7-giu,24.6,-27,0,0,100,0,0,Emilia-Romagna
8-giu,24.4,-24.9,0,0,100,0,0,Emilia-Romagna
9-giu,23.5,-23.9,0,0,100,0,0,Emilia-Romagna
10-giu,21.5,-28.8,0,0,100,0,0,Emilia-Romagna
11-giu,21.2,-23.7,0,0,100,0,0,Emilia-Romagna
12-giu,20.5,-20.3,0,0,100,0,0,Emilia-Romagna
13-giu,19.5,-23.2,0,0,100,0,0,Emilia-Romagna
14-giu,19.1,-22.3,0,0,0,0,100,Emilia-Romagna
15-giu,18,-26.3,0,0,0,0,100,Emilia-Romagna
16-giu,17.2,-26.8,0,0,0,0,100,Emilia-Romagna
17-giu,16,-25.6,0,0,0,0,100,Emilia-Romagna
18-giu,14.5,-31.7,0,0,0,0,100,Emilia-Romagna
19-giu,14.2,-30.9,0,0,0,0,100,Emilia-Romagna
20-giu,13.1,-32.9,0,0,0,0,100,Emilia-Romagna
21-giu,11.8,-38.2,0,0,0,0,100,Emilia-Romagna
22-giu,11.6,-35.3,0,0,0,0,100,Emilia-Romagna
23-giu,11.3,-34.3,0,0,0,0,100,Emilia-Romagna
24-giu,10.9,-31.8,0,0,0,0,100,Emilia-Romagna
25-giu,10.6,-26.9,0,0,0,0,100,Emilia-Romagna
26-giu,9.9,-30,0,0,0,0,100,Emilia-Romagna
27-giu,9.6,-26.3,0,0,0,0,100,Emilia-Romagna
28-giu,9.2,-21.9,0,0,0,0,100,Emilia-Romagna
29-giu,9.1,-21.5,0,0,0,0,100,Emilia-Romagna
30-giu,8.7,-22.8,0,0,0,0,100,Emilia-Romagna
1-lug,8.5,-22.3,0,0,0,0,100,Emilia-Romagna
2-lug,8.2,-22.6,0,0,0,0,100,Emilia-Romagna
3-lug,8.1,-18.1,0,0,0,0,100,Emilia-Romagna
4-lug,8,-17.1,0,0,0,0,100,Emilia-Romagna
5-lug,7.9,-14.4,0,0,0,0,100,Emilia-Romagna
6-lug,8.2,-9.9,0,0,0,0,100,Emilia-Romagna
7-lug,8.8,0.8,0,0,0,0,100,Emilia-Romagna
8-lug,9.5,12.5,0,0,0,0,100,Emilia-Romagna
9-lug,10.7,30.5,0,0,0,0,100,Emilia-Romagna
10-lug,11.4,40.3,0,0,0,0,100,Emilia-Romagna
11-lug,12.3,54.6,0,0,0,0,100,Emilia-Romagna
12-lug,13.7,72.9,0,0,0,0,100,Emilia-Romagna
13-lug,14.2,72.7,0,0,0,0,100,Emilia-Romagna
14-lug,15.5,76.7,0,0,0,0,100,Emilia-Romagna
15-lug,17.1,79.9,0,0,0,0,100,Emilia-Romagna
16-lug,19.4,81.9,0,0,0,0,100,Emilia-Romagna
17-lug,21.9,91.9,0,0,0,0,100,Emilia-Romagna
18-lug,25.8,108.9,0,0,0,0,100,Emilia-Romagna
19-lug,28.1,105.6,0,0,0,0,100,Emilia-Romagna
20-lug,30.5,114.7,0,0,0,0,100,Emilia-Romagna
21-lug,35.2,126.9,0,0,0,0,100,Emilia-Romagna
22-lug,41.5,142.2,0,0,0,0,100,Emilia-Romagna
23-lug,47.6,145,0,0,0,0,100,Emilia-Romagna
24-lug,53.5,143.9,0,0,0,0,100,Emilia-Romagna
25-lug,60.2,133.5,0,0,0,0,100,Emilia-Romagna
26-lug,65.8,134.5,0,0,0,0,100,Emilia-Romagna
27-lug,68.3,123.8,0,0,0,0,100,Emilia-Romagna
28-lug,70.4,100.3,0,0,0,0,100,Emilia-Romagna
29-lug,71.4,72.2,0,0,0,0,100,Emilia-Romagna
30-lug,72.9,53,0,0,0,0,100,Emilia-Romagna
31-lug,78.1,46,0,0,0,0,100,Emilia-Romagna
1-ago,78.9,31,0,0,0,0,100,Emilia-Romagna
2-ago,80.9,23,0,0,0,0,100,Emilia-Romagna
3-ago,82.4,20.6,0,0,0,0,100,Emilia-Romagna
4-ago,84,19.3,0,0,0,0,100,Emilia-Romagna
5-ago,88.1,23.4,0,0,0,0,100,Emilia-Romagna
6-ago,92,26.3,0,0,0,0,100,Emilia-Romagna
7-ago,91.6,17.3,0,0,0,0,100,Emilia-Romagna
8-ago,93,17.9,0,0,0,0,100,Emilia-Romagna
9-ago,94.6,16.9,0,0,0,0,100,Emilia-Romagna
10-ago,95.9,16.4,0,0,0,0,100,Emilia-Romagna
11-ago,95.1,13.1,0,0,0,0,100,Emilia-Romagna
12-ago,94,6.7,0,0,0,0,100,Emilia-Romagna
13-ago,92.6,0.7,0,0,0,0,100,Emilia-Romagna
14-ago,94.4,3.1,0,0,0,0,100,Emilia-Romagna
15-ago,91.8,-1.2,0,0,0,0,100,Emilia-Romagna
16-ago,87.9,-7.1,0,0,0,0,100,Emilia-Romagna
17-ago,89.2,-7,0,0,0,0,100,Emilia-Romagna
18-ago,88.7,-6.7,0,0,0,0,100,Emilia-Romagna
19-ago,87.6,-6.8,0,0,0,0,100,Emilia-Romagna
20-ago,87.3,-5.8,0,0,0,0,100,Emilia-Romagna
21-ago,84.1,-10.9,0,0,0,0,100,Emilia-Romagna
22-ago,84.3,-8.3,0,0,0,0,100,Emilia-Romagna
23-ago,86.4,-1.7,0,0,0,0,100,Emilia-Romagna
24-ago,86.2,-3.4,0,0,0,0,100,Emilia-Romagna
25-ago,85.7,-3.5,0,0,0,0,100,Emilia-Romagna
26-ago,85.3,-2.6,0,0,0,0,100,Emilia-Romagna
27-ago,87.5,0.3,0,0,0,0,100,Emilia-Romagna
28-ago,88.9,5.6,0,0,0,0,100,Emilia-Romagna
29-ago,90,6.8,0,0,0,0,100,Emilia-Romagna
30-ago,89.8,3.9,0,0,0,0,100,Emilia-Romagna
31-ago,89.5,3.8,0,0,0,0,100,Emilia-Romagna
1-set,88.8,3.6,0,0,0,0,100,Emilia-Romagna
2-set,88,3.1,0,0,0,0,100,Emilia-Romagna
3-set,87.7,0.2,0,0,0,0,100,Emilia-Romagna
4-set,84.6,-4.7,0,0,0,0,100,Emilia-Romagna
5-set,82.2,-8.6,0,0,0,0,100,Emilia-Romagna
6-set,81.4,-9.3,0,0,0,0,100,Emilia-Romagna
7-set,80.1,-10.5,0,0,0,0,100,Emilia-Romagna
8-set,79.1,-10.9,0,0,0,0,100,Emilia-Romagna
9-set,77.4,-12.1,0,0,0,0,100,Emilia-Romagna
10-set,75,-14.5,0,0,0,0,100,Emilia-Romagna
11-set,74,-12.5,0,0,0,0,100,Emilia-Romagna
12-set,72.9,-11.2,0,0,0,0,100,Emilia-Romagna
13-set,72,-11.6,0,0,0,0,100,Emilia-Romagna
14-set,70.1,-12.5,0,0,0,0,100,Emilia-Romagna
15-set,69.9,-11.7,0,0,0,0,100,Emilia-Romagna
16-set,67.9,-12.3,0,0,0,0,100,Emilia-Romagna
17-set,64.6,-13.9,0,0,0,0,100,Emilia-Romagna
18-set,62.4,-15.6,0,0,0,0,100,Emilia-Romagna
19-set,60.2,-17.5,0,0,0,0,100,Emilia-Romagna
20-set,57.1,-20.6,0,0,0,0,100,Emilia-Romagna
21-set,56.3,-19.6,0,0,0,0,100,Emilia-Romagna
22-set,54.8,-21.5,0,0,0,0,100,Emilia-Romagna
23-set,54.1,-20.3,0,0,0,0,100,Emilia-Romagna
24-set,50.8,-21.4,0,0,0,0,100,Emilia-Romagna
25-set,49.4,-21,0,0,0,0,100,Emilia-Romagna
26-set,49.2,-18.1,0,0,0,0,100,Emilia-Romagna
27-set,47.9,-16.1,0,0,0,0,100,Emilia-Romagna
28-set,46.2,-18,0,0,0,0,100,Emilia-Romagna
29-set,46.2,-15.8,0,0,0,0,100,Emilia-Romagna
30-set,47,-13.1,0,0,0,0,100,Emilia-Romagna
1-ott,47.6,-6.2,0,0,0,0,100,Emilia-Romagna
2-ott,46.2,-6.5,0,0,0,0,100,Emilia-Romagna
3-ott,45.6,-7.4,0,0,0,0,100,Emilia-Romagna
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
1-ott,31,29.4,0,0,0,0,0,Veneto
2-ott,31,26.7,0,0,0,0,0,Veneto
3-ott,32,28.5,0,0,0,0,0,Veneto
4-ott,34,38.6,0,0,0,0,0,Veneto
5-ott,35,33.6,0,0,0,0,0,Veneto
6-ott,36,35.2,0,0,0,0,0,Veneto
7-ott,41,51.7,0,0,0,0,0,Veneto
8-ott,41,34.7,0,0,0,0,0,Veneto
9-ott,50,62.3,0,0,0,0,0,Veneto
10-ott,56,74.4,0,0,0,0,0,Veneto
11-ott,59,74.4,0,0,0,0,0,Veneto
12-ott,61,75.3,0,0,0,0,0,Veneto
13-ott,67,87.3,0,0,0,0,0,Veneto
14-ott,73,80.7,0,0,0,0,0,Veneto
15-ott,76,82,0,0,0,0,0,Veneto
16-ott,78,56.1,0,0,0,0,0,Veneto
17-ott,82,47.5,0,0,0,0,0,Veneto
18-ott,90,51,0,0,0,0,0,Veneto
19-ott,93,51.9,0,0,0,0,0,Veneto
20-ott,93,38.3,0,0,0,0,0,Veneto
21-ott,109,48.9,0,0,0,0,0,Veneto
22-ott,124,64.2,0,0,0,0,0,Veneto
23-ott,141,81.9,0,0,0,0,0,Veneto
24-ott,161,96.1,0,0,0,0,0,Veneto
25-ott,175,95.2,0,0,0,0,0,Veneto
26-ott,188,101.5,0,0,0,0,0,Veneto
27-ott,209,124.2,0,0,0,0,0,Veneto
28-ott,224,105.4,0,0,0,0,0,Veneto
29-ott,240,93.7,0,0,0,0,0,Veneto
30-ott,270,91.1,0,0,0,0,0,Veneto
31-ott,290,80.1,0,0,0,0,0,Veneto
1-nov,307,75.8,0,0,0,0,0,Veneto
2-nov,316,68.2,0,0,0,0,0,Veneto
3-nov,332,58.7,0,0,0,0,0,Veneto
4-nov,338,50.8,0,0,0,0,0,Veneto
5-nov,362,50.6,0,0,0,0,0,Veneto
6-nov,368,36,0,0,100,0,0,Veneto
7-nov,391,34.6,0,0,100,0,0,Veneto
8-nov,412,34.2,0,0,100,0,0,Veneto
9-nov,426,35,0,0,100,0,0,Veneto
10-nov,436,31.4,0,0,100,0,0,Veneto
11-nov,449,33,0,0,100,0,0,Veneto
12-nov,456,26,0,0,100,0,0,Veneto
13-nov,462,25.7,0,0,100,0,0,Veneto
14-nov,457,17,0,0,100,0,0,Veneto
15-nov,445,7.9,0,0,100,0,0,Veneto
16-nov,440,3.2,0,0,100,0,0,Veneto
17-nov,447,2.6,0,0,100,0,0,Veneto
18-nov,445,-0.9,0,0,100,0,0,Veneto
19-nov,449,-1.4,0,0,100,0,0,Veneto
20-nov,446,-3.4,0,0,100,0,0,Veneto
21-nov,446,-2.4,0,0,100,0,0,Veneto
22-nov,449,0.9,0,0,100,0,0,Veneto
23-nov,461,4.8,0,0,100,0,0,Veneto
24-nov,442,-1.2,0,0,100,0,0,Veneto
25-nov,436,-2.1,0,0,100,0,0,Veneto
26-nov,440,-2,0,0,100,0,0,Veneto
27-nov,439,-1.6,0,0,100,0,0,Veneto
28-nov,438,-1.8,0,0,100,0,0,Veneto
29-nov,431,-4.1,0,0,100,0,0,Veneto
30-nov,420,-9,0,0,100,0,0,Veneto
1-dic,427,-3.4,0,0,100,0,0,Veneto
2-dic,429,-1.4,0,0,100,0,0,Veneto
3-dic,421,-4.4,0,0,100,0,0,Veneto
4-dic,427,-2.8,0,0,100,0,0,Veneto
5-dic,429,-1.9,0,0,100,0,0,Veneto
6-dic,446,3.6,0,0,100,0,0,Veneto
7-dic,458,9,0,0,100,0,0,Veneto
8-dic,470,10.2,0,0,100,0,0,Veneto
9-dic,463,7.8,0,0,100,0,0,Veneto
10-dic,476,12.9,0,0,100,0,0,Veneto
11-dic,479,12.2,0,0,100,0,0,Veneto
12-dic,510,18.8,0,0,100,0,0,Veneto
13-dic,523,17.2,0,0,100,0,0,Veneto
14-dic,529,15.6,0,0,100,0,0,Veneto
15-dic,533,13.3,0,0,100,0,0,Veneto
16-dic,561,21.3,0,0,100,0,0,Veneto
17-dic,566,18.9,0,0,100,0,0,Veneto
18-dic,572,19.4,0,0,100,0,0,Veneto
19-dic,546,7.1,0,0,100,0,0,Veneto
20-dic,542,3.5,0,0,100,0,0,Veneto
21-dic,537,1.4,0,0,100,0,0,Veneto
22-dic,532,-0.2,0,0,100,0,0,Veneto
23-dic,522,-7,0,0,100,0,0,Veneto
24-dic,511,-9.7,100,0,0,0,0,Veneto
25-dic,527,-7.9,100,0,0,0,0,Veneto
26-dic,500,-8.5,100,0,0,0,0,Veneto
27-dic,489,-9.7,100,0,0,0,0,Veneto
28-dic,493,-8.1,0,100,0,0,0,Veneto
29-dic,484,-8.9,0,100,0,0,0,Veneto
30-dic,477,-8.7,0,100,0,0,0,Veneto
31-dic,497,-2.7,100,0,0,0,0,Veneto
1-gen,492,-6.6,100,0,0,0,0,Veneto
2-gen,506,1.1,100,0,0,0,0,Veneto
3-gen,507,3.7,100,0,0,0,0,Veneto
4-gen,485,-1.7,0,100,0,0,0,Veneto
5-gen,495,2.2,100,0,0,0,0,Veneto
6-gen,508,6.6,100,0,0,0,0,Veneto
7-gen,483,-2.6,0,0,100,0,0,Veneto
8-gen,454,-7.7,0,0,100,0,0,Veneto
9-gen,453,-10.4,0,100,0,0,0,Veneto
10-gen,427,-15.8,0,100,0,0,0,Veneto
11-gen,428,-11.7,0,100,0,0,0,Veneto
12-gen,407,-17.8,0,100,0,0,0,Veneto
13-gen,371,-27.1,0,100,0,0,0,Veneto
14-gen,339,-29.8,0,100,0,0,0,Veneto
15-gen,292,-35.8,0,100,0,0,0,Veneto
16-gen,268,-40.9,0,100,0,0,0,Veneto
17-gen,251,-41.2,0,100,0,0,0,Veneto
18-gen,236,-44.7,0,100,0,0,0,Veneto
19-gen,212,-47.9,0,100,0,0,0,Veneto
20-gen,201,-45.7,0,100,0,0,0,Veneto
21-gen,179,-47.2,0,100,0,0,0,Veneto
22-gen,182,-37.7,0,100,0,0,0,Veneto
23-gen,163,-39,0,100,0,0,0,Veneto
24-gen,155,-38.4,0,100,0,0,0,Veneto
25-gen,145,-38.7,0,100,0,0,0,Veneto
26-gen,141,-33.7,0,100,0,0,0,Veneto
27-gen,162,-19.6,0,100,0,0,0,Veneto
28-gen,153,-14.7,0,100,0,0,0,Veneto
29-gen,149,-18.2,0,100,0,0,0,Veneto
30-gen,144,-11.9,0,100,0,0,0,Veneto
31-gen,134,-13.2,0,100,0,0,0,Veneto
1-feb,134,-7.8,0,0,100,0,0,Veneto
2-feb,131,-6.8,0,0,100,0,0,Veneto
3-feb,95,-41.3,0,0,100,0,0,Veneto
4-feb,102,-33.5,0,0,100,0,0,Veneto
5-feb,95,-36,0,0,100,0,0,Veneto
6-feb,96,-33.2,0,0,100,0,0,Veneto
7-feb,96,-28.6,0,0,100,0,0,Veneto
8-feb,94,-29.4,0,0,100,0,0,Veneto
9-feb,96,-26.7,0,0,100,0,0,Veneto
10-feb,100,5.5,0,0,100,0,0,Veneto
11-feb,96,-5.2,0,0,100,0,0,Veneto
12-feb,98,3.2,0,0,100,0,0,Veneto
13-feb,95,-0.7,0,0,100,0,0,Veneto
14-feb,96,-0.3,0,0,100,0,0,Veneto
15-feb,91,-3.2,0,0,100,0,0,Veneto
16-feb,90,-6.2,0,0,100,0,0,Veneto
17-feb,83,-16.9,0,0,100,0,0,Veneto
18-feb,90,-6.4,0,0,100,0,0,Veneto
19-feb,88,-10.2,0,0,100,0,0,Veneto
20-feb,100,4.5,0,0,100,0,0,Veneto
21-feb,104,8.5,0,0,100,0,0,Veneto
22-feb,109,19.4,0,0,100,0,0,Veneto
23-feb,118,30.8,0,0,100,0,0,Veneto
24-feb,126,51.7,0,0,100,0,0,Veneto
25-feb,132,46.1,0,0,100,0,0,Veneto
26-feb,142,61.6,0,0,100,0,0,Veneto
27-feb,143,43.9,0,0,100,0,0,Veneto
28-feb,147,41.9,0,0,100,0,0,Veneto
1-mar,149,36.5,0,0,100,0,0,Veneto
2-mar,153,29.3,0,0,100,0,0,Veneto
3-mar,160,26.9,0,0,100,0,0,Veneto
4-mar,164,24.6,0,0,100,0,0,Veneto
5-mar,171,20.1,0,0,100,0,0,Veneto
6-mar,176,23,0,0,100,0,0,Veneto
7-mar,183,24.1,0,0,100,0,0,Veneto
8-mar,186,24.6,0,100,0,0,0,Veneto
9-mar,194,27,0,100,0,0,0,Veneto
10-mar,200,24.5,0,100,0,0,0,Veneto
11-mar,204,24.1,0,100,0,0,0,Veneto
12-mar,212,24.3,0,100,0,0,0,Veneto
13-mar,236,33.9,0,100,0,0,0,Veneto
14-mar,243,33.2,0,100,0,0,0,Veneto
15-mar,245,31.8,100,0,0,0,0,Veneto
16-mar,251,29.6,100,0,0,0,0,Veneto
17-mar,264,32.3,100,0,0,0,0,Veneto
18-mar,266,30.6,100,0,0,0,0,Veneto
19-mar,265,25,100,0,0,0,0,Veneto
20-mar,252,7,100,0,0,0,0,Veneto
21-mar,252,3.7,100,0,0,0,0,Veneto
22-mar,255,4.1,100,0,0,0,0,Veneto
