Paese,dato,date,year_week,Ospedali/TI,source,url
Slovenia,Terapie Intensive,4/7/2020,2020-W15,32,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,4/8/2020,2020-W15,35,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,4/9/2020,2020-W15,34,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,4/10/2020,2020-W15,36,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,4/11/2020,2020-W15,35,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,4/12/2020,2020-W15,35,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,4/13/2020,2020-W16,33,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,4/14/2020,2020-W16,35,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,4/15/2020,2020-W16,34,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,4/16/2020,2020-W16,30,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,4/17/2020,2020-W16,28,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,4/18/2020,2020-W16,27,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,4/19/2020,2020-W16,26,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,4/20/2020,2020-W17,26,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,4/21/2020,2020-W17,25,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,4/22/2020,2020-W17,24,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,4/23/2020,2020-W17,23,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,4/24/2020,2020-W17,23,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,4/25/2020,2020-W17,23,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,4/26/2020,2020-W17,23,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,4/27/2020,2020-W18,22,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,4/28/2020,2020-W18,23,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,4/29/2020,2020-W18,22,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,4/30/2020,2020-W18,22,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,5/1/2020,2020-W18,21,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,5/2/2020,2020-W18,21,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,5/3/2020,2020-W18,20,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,5/4/2020,2020-W19,20,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,5/5/2020,2020-W19,16,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,5/6/2020,2020-W19,14,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,5/7/2020,2020-W19,13,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,5/8/2020,2020-W19,11,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,5/9/2020,2020-W19,10,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,5/10/2020,2020-W19,10,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,5/11/2020,2020-W20,10,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,5/12/2020,2020-W20,9,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,5/13/2020,2020-W20,9,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,5/14/2020,2020-W20,7,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,5/15/2020,2020-W20,7,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,5/16/2020,2020-W20,6,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,5/17/2020,2020-W20,5,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,5/18/2020,2020-W21,5,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,5/19/2020,2020-W21,5,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,5/20/2020,2020-W21,4,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,5/21/2020,2020-W21,3,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,5/22/2020,2020-W21,4,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,5/23/2020,2020-W21,3,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,5/24/2020,2020-W21,3,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,5/25/2020,2020-W22,3,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,5/26/2020,2020-W22,2,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,5/27/2020,2020-W22,2,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,5/28/2020,2020-W22,2,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,5/29/2020,2020-W22,2,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,5/30/2020,2020-W22,2,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,5/31/2020,2020-W22,2,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,6/1/2020,2020-W23,1,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,6/2/2020,2020-W23,1,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,6/3/2020,2020-W23,0,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,6/4/2020,2020-W23,0,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,6/5/2020,2020-W23,0,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,6/6/2020,2020-W23,0,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,6/7/2020,2020-W23,0,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,6/8/2020,2020-W24,0,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,6/9/2020,2020-W24,0,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,6/10/2020,2020-W24,0,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,6/11/2020,2020-W24,0,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,6/12/2020,2020-W24,0,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,6/13/2020,2020-W24,0,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,6/14/2020,2020-W24,0,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,6/15/2020,2020-W25,1,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,6/16/2020,2020-W25,1,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,6/17/2020,2020-W25,1,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,6/18/2020,2020-W25,1,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,6/19/2020,2020-W25,1,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,6/20/2020,2020-W25,1,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,6/21/2020,2020-W25,1,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,6/22/2020,2020-W26,1,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,6/23/2020,2020-W26,1,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,6/24/2020,2020-W26,2,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,6/25/2020,2020-W26,2,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,6/26/2020,2020-W26,1,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,6/27/2020,2020-W26,0,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,6/28/2020,2020-W26,0,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,6/29/2020,2020-W27,0,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,6/30/2020,2020-W27,0,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,7/1/2020,2020-W27,0,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,7/2/2020,2020-W27,0,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,7/3/2020,2020-W27,0,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,7/4/2020,2020-W27,0,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,7/5/2020,2020-W27,0,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,7/6/2020,2020-W28,0,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,7/7/2020,2020-W28,0,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,7/8/2020,2020-W28,0,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,7/9/2020,2020-W28,0,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,7/10/2020,2020-W28,0,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,7/11/2020,2020-W28,0,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,7/12/2020,2020-W28,1,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,7/13/2020,2020-W29,1,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,7/14/2020,2020-W29,1,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,7/15/2020,2020-W29,2,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,7/16/2020,2020-W29,1,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,7/17/2020,2020-W29,1,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,7/18/2020,2020-W29,2,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,7/19/2020,2020-W29,3,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,7/20/2020,2020-W30,3,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,7/21/2020,2020-W30,3,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,7/22/2020,2020-W30,2,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,7/23/2020,2020-W30,2,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,7/24/2020,2020-W30,2,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,7/25/2020,2020-W30,4,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,7/26/2020,2020-W30,4,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,7/27/2020,2020-W31,3,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,7/28/2020,2020-W31,3,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,7/29/2020,2020-W31,4,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,7/30/2020,2020-W31,5,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,7/31/2020,2020-W31,5,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,8/1/2020,2020-W31,5,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,8/2/2020,2020-W31,2,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,8/3/2020,2020-W32,1,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,8/4/2020,2020-W32,2,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,8/5/2020,2020-W32,3,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,8/6/2020,2020-W32,3,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,8/7/2020,2020-W32,4,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,8/8/2020,2020-W32,3,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,8/9/2020,2020-W32,3,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,8/10/2020,2020-W33,3,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,8/11/2020,2020-W33,2,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,8/12/2020,2020-W33,2,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,8/13/2020,2020-W33,3,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,8/14/2020,2020-W33,3,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,8/15/2020,2020-W33,3,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,8/16/2020,2020-W33,3,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,8/17/2020,2020-W34,3,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,8/18/2020,2020-W34,3,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,8/19/2020,2020-W34,3,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,8/20/2020,2020-W34,2,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,8/21/2020,2020-W34,0,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,8/22/2020,2020-W34,0,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,8/23/2020,2020-W34,0,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,8/24/2020,2020-W35,0,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,8/25/2020,2020-W35,0,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,8/26/2020,2020-W35,0,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,8/27/2020,2020-W35,1,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,8/28/2020,2020-W35,1,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,8/29/2020,2020-W35,2,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,8/30/2020,2020-W35,3,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,8/31/2020,2020-W36,3,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,9/1/2020,2020-W36,3,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,9/2/2020,2020-W36,4,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,9/3/2020,2020-W36,4,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,9/4/2020,2020-W36,3,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,9/5/2020,2020-W36,3,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,9/6/2020,2020-W36,3,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,9/7/2020,2020-W37,4,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,9/8/2020,2020-W37,4,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,9/9/2020,2020-W37,4,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,9/10/2020,2020-W37,5,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,9/11/2020,2020-W37,6,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,9/12/2020,2020-W37,6,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,9/13/2020,2020-W37,7,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,9/14/2020,2020-W38,9,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,9/15/2020,2020-W38,10,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,9/16/2020,2020-W38,11,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,9/17/2020,2020-W38,11,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,9/18/2020,2020-W38,11,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,9/19/2020,2020-W38,10,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,9/20/2020,2020-W38,13,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,9/21/2020,2020-W39,15,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,9/22/2020,2020-W39,13,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,9/23/2020,2020-W39,10,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,9/24/2020,2020-W39,13,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,9/25/2020,2020-W39,15,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,9/26/2020,2020-W39,17,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,9/27/2020,2020-W39,17,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,9/28/2020,2020-W40,16,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,9/29/2020,2020-W40,16,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,9/30/2020,2020-W40,16,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,10/1/2020,2020-W40,15,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,10/2/2020,2020-W40,15,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,10/3/2020,2020-W40,15,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,10/4/2020,2020-W40,16,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,10/5/2020,2020-W41,21,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,10/6/2020,2020-W41,20,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,10/7/2020,2020-W41,22,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,10/8/2020,2020-W41,21,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,10/9/2020,2020-W41,23,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,10/10/2020,2020-W41,21,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,10/11/2020,2020-W41,27,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,10/12/2020,2020-W42,26,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,10/13/2020,2020-W42,31,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,10/14/2020,2020-W42,35,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,10/15/2020,2020-W42,40,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,10/16/2020,2020-W42,43,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,10/17/2020,2020-W42,44,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,10/18/2020,2020-W42,50,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,10/19/2020,2020-W43,56,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,10/20/2020,2020-W43,55,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,10/21/2020,2020-W43,55,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,10/22/2020,2020-W43,62,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,10/23/2020,2020-W43,65,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,10/24/2020,2020-W43,66,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,10/25/2020,2020-W43,73,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,10/26/2020,2020-W44,82,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,10/27/2020,2020-W44,88,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,10/28/2020,2020-W44,102,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,10/29/2020,2020-W44,119,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,10/30/2020,2020-W44,128,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,10/31/2020,2020-W44,125,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,11/1/2020,2020-W44,133,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,11/2/2020,2020-W45,142,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,11/3/2020,2020-W45,148,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,11/4/2020,2020-W45,157,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,11/5/2020,2020-W45,168,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,11/6/2020,2020-W45,168,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,11/7/2020,2020-W45,178,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,11/8/2020,2020-W45,179,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,11/9/2020,2020-W46,193,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,11/10/2020,2020-W46,196,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,11/11/2020,2020-W46,204,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,11/12/2020,2020-W46,196,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,11/13/2020,2020-W46,204,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,11/14/2020,2020-W46,205,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,11/15/2020,2020-W46,201,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,11/16/2020,2020-W47,209,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,11/17/2020,2020-W47,210,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,11/18/2020,2020-W47,212,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,11/19/2020,2020-W47,202,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,11/20/2020,2020-W47,199,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,11/21/2020,2020-W47,195,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,11/22/2020,2020-W47,197,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,11/23/2020,2020-W48,202,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,11/24/2020,2020-W48,204,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,11/25/2020,2020-W48,203,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,11/26/2020,2020-W48,212,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,11/27/2020,2020-W48,198,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,11/28/2020,2020-W48,191,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,11/29/2020,2020-W48,195,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,11/30/2020,2020-W49,202,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,12/1/2020,2020-W49,208,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,12/2/2020,2020-W49,197,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,12/3/2020,2020-W49,195,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,12/4/2020,2020-W49,199,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,12/5/2020,2020-W49,195,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,12/6/2020,2020-W49,200,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,12/7/2020,2020-W50,194,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,12/8/2020,2020-W50,190,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,12/9/2020,2020-W50,197,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,12/10/2020,2020-W50,188,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,12/11/2020,2020-W50,196,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,12/12/2020,2020-W50,192,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,12/13/2020,2020-W50,200,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,12/14/2020,2020-W51,207,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,12/15/2020,2020-W51,204,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,12/16/2020,2020-W51,210,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,12/17/2020,2020-W51,207,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,12/18/2020,2020-W51,206,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,12/19/2020,2020-W51,203,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,12/20/2020,2020-W51,202,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,12/21/2020,2020-W52,207,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,12/22/2020,2020-W52,209,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,12/23/2020,2020-W52,208,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,12/24/2020,2020-W52,211,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,12/25/2020,2020-W52,201,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,12/26/2020,2020-W52,207,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,12/27/2020,2020-W52,206,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,12/28/2020,2020-W53,205,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,12/29/2020,2020-W53,204,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,12/30/2020,2020-W53,209,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,12/31/2020,2020-W53,195,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,1/1/2021,2020-W53,187,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,1/2/2021,2020-W53,186,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,1/3/2021,2020-W53,190,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,1/4/2021,2021-W01,194,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,1/5/2021,2021-W01,188,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,1/6/2021,2021-W01,190,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,1/7/2021,2021-W01,189,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,1/8/2021,2021-W01,191,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,1/9/2021,2021-W01,192,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,1/10/2021,2021-W01,202,Country_Github,https://github.com/sledilnik/data
